Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2011-05-14,58.0,Bangalore,M Chinnaswamy Stadium,2011,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kolkata Knight Riders",Royal Challengers Bangalore,Kolkata Knight Riders,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,4.0,CH Gayle
2011-05-14,59.0,Mumbai,Wankhede Stadium,2011,Indian Premier League,T20,20,"Mumbai Indians, Deccan Chargers",Mumbai Indians,Deccan Chargers,club,Deccan Chargers,bat,Deccan Chargers,,10.0,,A Mishra
2011-05-15,60.0,Dharamsala,Himachal Pradesh Cricket Association Stadium,2011,Indian Premier League,T20,20,"Kings XI Punjab, Delhi Daredevils",Kings XI Punjab,Delhi Daredevils,club,Delhi Daredevils,field,Kings XI Punjab,,29.0,,PP Chawla
2011-05-15,61.0,Indore,Holkar Cricket Stadium,2011,Indian Premier League,T20,20,"Kochi Tuskers Kerala, Rajasthan Royals",Kochi Tuskers Kerala,Rajasthan Royals,club,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,,,8.0,BJ Hodge
2011-05-16,62.0,Mumbai,Dr DY Patil Sports Academy,2011,Indian Premier League,T20,20,"Pune Warriors, Deccan Chargers",Pune Warriors,Deccan Chargers,club,Deccan Chargers,field,Deccan Chargers,,,6.0,A Mishra
2011-05-17,63.0,Dharamsala,Himachal Pradesh Cricket Association Stadium,2011,Indian Premier League,T20,20,"Kings XI Punjab, Royal Challengers Bangalore",Kings XI Punjab,Royal Challengers Bangalore,club,Kings XI Punjab,bat,Kings XI Punjab,,111.0,,AC Gilchrist
2011-05-18,64.0,Chennai,"MA Chidambaram Stadium, Chepauk",2011,Indian Premier League,T20,20,"Chennai Super Kings, Kochi Tuskers Kerala",Chennai Super Kings,Kochi Tuskers Kerala,club,Chennai Super Kings,bat,Chennai Super Kings,,11.0,,WP Saha
2011-05-19,65.0,Mumbai,Dr DY Patil Sports Academy,2011,Indian Premier League,T20,20,"Pune Warriors, Kolkata Knight Riders",Pune Warriors,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,7.0,YK Pathan
2011-05-20,66.0,Mumbai,Wankhede Stadium,2011,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Mumbai Indians,bat,Rajasthan Royals,,,10.0,SR Watson
2011-05-21,67.0,Dharamsala,Himachal Pradesh Cricket Association Stadium,2011,Indian Premier League,T20,20,"Kings XI Punjab, Deccan Chargers",Kings XI Punjab,Deccan Chargers,club,Kings XI Punjab,field,Deccan Chargers,,82.0,,S Dhawan
2011-05-21,68.0,Delhi,Feroz Shah Kotla,2011,Indian Premier League,T20,20,"Delhi Daredevils, Pune Warriors",Delhi Daredevils,Pune Warriors,club,Delhi Daredevils,bat,,no result,,,
2011-05-22,69.0,Bangalore,M Chinnaswamy Stadium,2011,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,8.0,CH Gayle
